date,price,demand,1_lag_pred,avg_cloudCover,avg_daytime,avg_dewPoint,avg_feelslikemax,avg_feelslikemin,avg_humidity,avg_moonPhase,avg_precipIntensity,avg_precipProbability,avg_pressure,avg_tempmax,avg_tempmin,avg_uvIndex,avg_visibility,avg_windBearing,avg_windGust,avg_windSpeed,avg_temp
2020-01-01,0.5752173913043478,324937,2.4013636363636364,98.93228758169936,8.923683006535951,40.84797385620917,45.234509803921526,31.07137254901958,94.88313725490192,0.3300000000000054,0.6049568627450966,92.2875816993464,1010.9569934640537,45.89686274509801,36.726797385620884,0.7320261437908496,4.605620915032685,268.71777777777737,19.737777777777644,10.117254901960782,4.585032679738564
2020-01-02,0.00999999999999999,362395,0.31,18.648237597911262,8.94154264577893,26.694582245430784,32.26312010443861,15.713642297650145,85.02411879895564,0.7599999999999935,0.06425587467362923,67.95039164490862,1016.9028067885077,34.93113577023502,23.80600522193212,1.0254569190600522,191.11214099216699,153.6509138381201,24.25016501650176,14.194712793733693,5.5625652741514475
2020-01-03,16.015000000000004,369431,11.03875,19.131853785900788,8.956501124165948,18.901827676240217,23.988707571801573,9.577806788511742,80.62239556135766,0.7799999999999849,0.20302219321148796,70.49608355091384,1015.5035900783299,29.050979112271577,18.57225848563972,1.4373368146214098,192.5242167101828,241.00809399477828,24.10498981670063,13.053720626631836,5.239360313315929
2020-01-04,15.604583333333332,361928,16.43083333333333,15.13152741514362,8.972665542500716,15.843472584856407,24.26442558746734,7.647389033942566,79.45007180156672,0.30000000000000393,0.03475848563968666,39.55613577023499,1021.0182767624008,26.393407310704927,16.12676240208877,1.7454308093994777,195.6305483028719,187.0690600522192,20.229459459459513,9.678394255874675,5.133322454308079
2020-01-05,5.554166666666667,359417,10.533333333333333,17.498825065274147,8.990025565709304,23.318211488250647,30.09046997389029,15.271214099216694,81.03785248041763,0.3350000000000025,0.003674934725848557,15.926892950391645,1018.5001305483052,32.96050913838117,22.96814621409923,1.637075718015666,195.59569190600502,205.28041775456924,22.531538461538467,10.349999999999996,4.996181462140969
2020-01-06,3.6008333333333327,387643,8.7675,20.297454308094,9.008567232375974,26.064099216710137,31.01494778067892,16.352676240208886,81.45323107049603,0.375,0.01749347258485633,45.69190600522193,1010.0708877284616,34.655156657963516,25.79738903394255,1.0254569190600522,184.4041176470589,167.46233681462152,25.853448275862064,14.494778067885141,4.428883812010483
2020-01-07,8.055416666666668,390234,11.419166666666664,19.764882506527414,9.028268059181901,18.953328981723246,23.24118798955616,11.083812010443847,76.51501958224543,0.4250000000000061,0.006814621409921643,12.79373368146214,1017.9710182767627,29.49079634464747,21.64758485639682,1.8883812010443863,136.78039215686277,268.87317232375995,25.878677685950247,15.207702349869454,3.9216057441253263
2020-01-08,7.94,403730,6.009583333333333,15.624869451697109,9.049111727589207,12.716318537859035,18.39445169712792,3.3802872062663214,73.92904699738901,0.4800000000000024,0.005489556135770218,10.052219321148826,1023.12129506008,25.024020887728504,13.778590078328971,2.5234986945169706,104.37150537634399,257.68113577023536,25.052586206896528,14.585443864229765,5.6227154046997665
2020-01-09,12.618333333333332,419022,15.509166666666665,15.020887728459535,9.071080287206266,10.236292428198428,22.83100522193215,-2.1003263707571778,72.7000587467363,0.5299999999999906,0.003420365535248032,12.79373368146214,1026.1953002611006,28.026827676240174,7.739295039164496,2.5208877284595297,140.42193211488248,190.74151436031326,24.08580246913581,12.088120104438643,10.143766318537839
2020-01-10,10.229583333333334,392960,5.1425,14.633093994778072,9.094145633884542,18.79366840731075,29.98805483028718,7.56305483028721,70.60387075718026,0.5799999999999965,0.024562663185378718,38.9686684073107,1018.8629242819876,35.48596605744137,18.69014360313317,1.924281984334204,204.3328328981722,270.3095300261097,28.405895196506535,16.658485639686663,8.397911227154099
